;FI20_RAZDEV_KOMAND_078;Пожарная опасность в Раздев. команды
;FI20_SANUZEL_3_079;Пожарная опасность в Санузле №3
;FI20_TAMBUR_12_80;Пожарная опасность в Тамбуре №12
;FI20_TAMBUR_13_81;Пожарная опасность в Тамбуре №13
;FI20_SHAHTA_GAZOH_1_082;Пожарная опасность в Шахте газоходов №1
;FI20_SHAHTA_GAZOH_2_083;Пожарная опасность в Шахте газоходов №2
;FI20_OVM_084;Пожарная опасность в ОВМ
;FI20_POM_PPR_085;Пожарная опасность в Помещении ППР
;FI20_POM_OBOR_STOCH_SIS_086;Пожарная опасность в П. оборуд. сточ. сист.
;FI20_AGREGAT_PMO_1_087;Пожарная опасность в Агрегатной ПМО №1
;FI20_KLAD_ASI_088;Пожарная опасность в Кладовой АСИ
;FI20_POM_GIDROAGR_089;Пожарная опасность в Пом. гидроагрегатов
;FI20_RUMP_OTDEL_090;Пожарная опасность в Румпельном отделении
;FI20_TRAL_KLAD_091;Пожарная опасность в Тральной кладовой
;FI20_KAJUTA_KOMAND_092;Пожарная опасность в Каюте командира
;FI20_KAJUTA_OFICEROV_1_093;Пожарная опасность в Каюте офицеров №1
;FI20_KAJUTA_OFICEROV_2_094;Пожарная опасность в Каюте офицеров №2
;FI20_KAJUTA_OFICEROV_3_095;Пожарная опасность в Каюте офицеров №3
;FI20_KAJUT_KOMP_096;Пожарная опасность в Кают-компании
;FI20_KORIDOR_6_097;Пожарная опасность в Коридоре №6
;FI20_KORIDOR_7_098;Пожарная опасность в Коридоре №7
;FI20_RADIORUBKA_099;Пожарная опасность в Радиорубке
;FI20_SANUZEL_KOMAND_100;Пожарная опасность в Санузле командира
;FI20_STAN_OHT_2_101;Пожарная опасность в Станции ОХТ №2
;FI20_TAMBUR_17_102;Пожарная опасность в Тамбуре №17
;FI20_AKKUMUL_SUD_BAT_103;Пожарная опасность в Аккумул. суд. батарей
;FI20_GKP_HKP_104;Пожарная опасность в ГКП-ХКП
;FI20_KLAD_SIGN_SR_1_105;Пожарная опасность в Клад. сигн. средств №1
;FI20_POM_ZAR_AGREG_106;Пожарная опасность в Пом. заряд. агрегата
;FI20_SHTURMAN_POST_107;Пожарная опасность в Штурманском посту
;FI20_AGREGAT_RTS_108;Пожарная опасность в Агрегатной РТС
;FI20_BUFETNAJA_109;Пожарная опасность в Буфетной
;FI20_GALJUN_OFICEROV_110;Пожарная опасность в Гальюне офицеров
;FI20_KORIDOR_8_111;Пожарная опасность в Коридоре №8
;FI20_POM_KONDIC_FVU_112;Пожарная опасность в П. кондицион. и ФВУ
;FI20_POM_IZD_67_113;Пожарная опасность в Помещении изд. 67
;FI20_POM_SHHITOV_5_114;Пожарная опасность в Помещении щитов №5
;FI20_RAZDEV_OFICEROV_115;Пожарная опасность в Раздевал. офицеров
;FI20_SPS_116;Пожарная опасность в СПС
;FI20_TAMBUR_18_117;Пожарная опасность в Тамбуре №18
;FI20_TAMBUR_19_118;Пожарная опасность в Тамбуре №19
;FI20_KLAD_SIGN_SR_2_119;Пожарная опасность в Клад. сигн. средств №2
;FI20_POM_SBORA_TV_OTHOD_120;Пожарная опасность в Пом. сбора тв. отходов
;FI20_SHAHTA_GAZOH_3_121;Пожарная опасность в Шахте газоходов №3
;FI20_POGREB_MIN_TRAL_BZ_122;Пожарная опасность в Погребе мин-трал. б/з
;FI20_POM_STRELKORUZ_123;Пожарная опасность в Пом. стрелк. оружия
;FI20_POM_BZ_STR_DP64_124;Пожарная опасность в Пом. б/з стр. ор. ДП-64
;FI20_PODBASH_OTD_125;Пожарная опасность в Подбашенном отд.
;FI20_POM_BZ_AK306_126;Пожарная опасность в Пом. б/з АК-306
;FI20_POM_IZD_9K38_127;Пожарная опасность в Помещении изд. 9К38
;FI20_SS1_119;Информация о неисправности на линии связи СС1-119
;FI20_SS1_122;Информация о неисправности на линии связи СС1-122
;BI26_6SS1_DT18_f1;Сработка 4СС1-ДТ16 влажность в  Пом. ГРЩ №1 98%
;BI26_6SS1_DT18_f2;Сработка 4СС1-ДТ16 влажность в  Пом. ГРЩ №1 80%
;BI26_6SS1_DT18_T1;Сработка 4СС1-ДТ16 температура в  Пом. ГРЩ №1 30 гр.Ц.
;BI26_6SS1_DT18_T2;Сработка 4СС1-ДТ16 температура в  Пом. ГРЩ №1 70 гр.Ц.
;FI20_POGREB_MIN_TRAL_BZ_122_Z;Пожарная опасность в Погребе мин-трал. б/з
;FI20_POM_STRELKORUZ_123_Z;Пожарная опасность в Пом. стрелк. оружия
;FI20_POM_BZ_STR_DP64_124_Z;Пожарная опасность в Пом. б/з стр. ор. ДП-64
;FI20_PODBASH_OTD_125_Z;Пожарная опасность в Подбашенном отд.
;FI20_POM_BZ_AK306_126_Z;Пожарная опасность в Пом. б/з АК-306
;FI20_POM_IZD_9K38_127_Z;Пожарная опасность в Помещении изд. 9К38
